Open,High,Low,Close,Volume,SMA_5,SMA_20,Return,RSI_14,Target,Type
0.022852787271052832,0.04196179571799746,0.04779727608442225,0.04349229261454146,0.6773016868035167,0.03160173217313844,0.06857380734587548,0.4192595423658265,0.47823738591491594,0.03980623438466857,train
0.03774915295695391,0.047504702422909606,0.05850345969268711,0.03980623438466857,0.6047860273882285,0.030188581205765064,0.060451777309339705,0.4869492247934001,0.47428144688417384,0.009498113100188554,train
0.03733853121842651,0.045533404351976114,0.030012237383201634,0.009498113100188554,0.9365808694345541,0.010228051563414331,0.05143816548040603,0.2622659911389247,0.35945762198470455,0.0,train
0.0,0.0,0.0,0.0,0.7706262053935701,0.002920533461834185,0.04350002964061295,0.43228253823135643,0.36814757735350195,0.0439018750783296,train
0.016186580644870996,0.03745335142881989,0.04229797519729295,0.0439018750783296,0.6448408069118899,0.00047105461497698453,0.03906904963106528,0.9215842258252661,0.3998056862593637,0.04124943007949089,train
0.04431755319006048,0.05806340295573642,0.061799099318264605,0.04124943007949089,0.6859096056083847,0.0,0.034000310407358736,0.49561551399777615,0.41728485495751616,0.06644758092503339,train
0.03604829755997646,0.05890257411466482,0.06581627894118397,0.06644758092503339,0.5542639531772559,0.005595318054905485,0.03237848723974912,0.7295876566570952,0.4673034663673117,0.045579109136068,train
0.04822730143169246,0.0534182763869705,0.06716186319925371,0.045579109136068,0.4319315353062923,0.013173187598873537,0.02962309870294355,0.35114899383388243,0.4967425563170549,0.05936796643287767,train
0.04429804106502222,0.05273526957038516,0.07174468128571132,0.05936796643287767,0.3393194878487639,0.02564187622020897,0.024890982373425907,0.6326495842722949,0.4574426096960343,0.05835369800234125,train
0.053798753071831684,0.06633856773937263,0.0768148960339563,0.05835369800234125,0.41349417258412097,0.028677103648015678,0.021123564616591928,0.5095730215921112,0.4822936925883232,0.03225835922246045,train
0.03600916748749561,0.03946353719947421,0.051716952051875265,0.03225835922246045,0.3603818518167375,0.026788764369704232,0.014473856331920443,0.3060108151931391,0.5237738732930115,0.04009873635225858,train
0.023967083643248732,0.03249601100314814,0.04736826891785112,0.04009873635225858,0.3341001512595636,0.021254878702905433,0.00931261973210884,0.584949983292954,0.4172198029294978,0.0332336008209308,train
0.028776133477346533,0.03356944604914003,0.051405005186389574,0.0332336008209308,0.24196444748604762,0.01866202756949853,0.004191177256947953,0.4599444138944659,0.5444761969542977,0.07430751745691971,train
0.044610850411880565,0.06754876297672752,0.07170574844794103,0.07430751745691971,0.4258075545961671,0.021799689528527177,0.003793246153809715,0.8689073004483764,0.5933855917269344,0.06837835143303589,train
0.08351313793107323,0.08431383991726449,0.09046566537652201,0.06837835143303589,0.42853375331990334,0.023905105793803116,0.0010066650687255985,0.47116901340122863,0.6096146466948643,0.0813284844001812,train
0.06775661785624182,0.07586284919523123,0.09481438387421248,0.0813284844001812,0.3416674737761813,0.03421100219237194,0.0,0.6208020665723849,0.646632176748968,0.08507328215105842,train
0.07940805511602894,0.08113269767148479,0.10158147967776388,0.08507328215105842,0.32362467899827785,0.043656729259430094,0.0021251573925337164,0.5468328935802718,0.748491313992737,0.0953318513151889,train
0.07864545610741852,0.08821725220177157,0.103784898752739,0.0953318513151889,0.24488486359167738,0.056698842639176905,0.0016175257605463012,0.5967848836302481,0.7998972696310688,0.12224644699475612,train
0.10149833928640412,0.11661473817002865,0.1276154015655202,0.12224644699475612,0.4083647893086398,0.06676716097922364,0.006439992453198706,0.7210570172981349,0.7722093163193495,0.11713653787055872,train
0.1061900161772214,0.11286736227253691,0.13264666065091668,0.11713653787055872,0.24522116632137708,0.07700754280395494,0.009835290598256274,0.48105082269887167,0.7626296615565855,0.12154420927652781,train
0.11592534344135025,0.11651702649792639,0.13600077486128703,0.12154420927652781,0.31158933450136345,0.08545380399990465,0.014139363545087824,0.5497675048610294,0.7212716790891254,0.11395755254121392,train
0.11066680280715663,0.11407752769202872,0.12529475199836915,0.11395755254121392,0.46012678817349023,0.09152018954734464,0.01822834298465259,0.4631762275072199,0.7793121035923659,0.10250917084567496,train
0.0974908317104261,0.10379199717357435,0.12527531070892584,0.10250917084567496,0.24230994998646865,0.09302759779692027,0.02335731860138468,0.4342446930439939,0.6961305429909004,0.0858142707850224,train
0.09422600454652336,0.09514581343510298,0.1030048808850107,0.0858142707850224,0.3725797255963943,0.08537597204230751,0.02808943662146368,0.3933766689404774,0.6346069564946831,0.10089027776313036,train
0.08900637535220907,0.0964143850502136,0.11620715168441054,0.10089027776313036,0.20869807655793643,0.08196387001638117,0.031231989075889866,0.6337177979748294,0.7771115315093196,0.09880349189897392,train
0.09342453850427163,0.103928557062825,0.12141399391993557,0.09880349189897392,0.22901934788447437,0.07718777709888014,0.034405734078594596,0.5021899802193754,0.7506621154362435,0.1142892039703502,train
0.09602470767704935,0.10638785518002003,0.12556786475659476,0.1142892039703502,0.23246108433097606,0.07725743180745759,0.037043899088348264,0.6339846976512075,0.8141570535724652,0.11467910440257006,train
0.10501700190155688,0.10937378002975429,0.1313205351487351,0.11467910440257006,0.20927357332638918,0.07981340805493153,0.04085432979872683,0.520631045958818,0.7198178788313273,0.1057271523497158,train
0.11142915695002559,0.11189153745581704,0.1279079310443456,0.1057271523497158,0.1962845192647032,0.08399558802002116,0.04341074771227915,0.4525473570911142,0.7035997720108726,0.12357268482286049,train
0.11074499796550735,0.11938616376885558,0.13900408346312043,0.12357268482286049,0.2608771316954845,0.0887594343803293,0.04700716518412151,0.6499852634484202,0.718042682099655,0.1354110282653594,train
0.12096898808875517,0.128871358950424,0.14770148376594183,0.1354110282653594,0.3778757269416052,0.09644788994942377,0.05269538696275777,0.6026958316443757,0.7399083361051907,0.12618604167489306,train
0.11371634917753898,0.13759551743491405,0.14282621614389457,0.12618604167489306,0.524951439265797,0.09894650955574325,0.0574425611226107,0.4529899816882637,0.6666323821434548,0.13416290541612724,train
0.11942471590757359,0.1272319843497286,0.14374281127017796,0.13416290541612724,0.25138910149161503,0.10303857237337022,0.06300817831727823,0.5747348831731666,0.6005927523494936,0.1427442098651493,train
0.13093891628626303,0.1414988625793252,0.15961658180725302,0.1427442098651493,0.287634153739924,0.1108130371490813,0.0667820320413387,0.5781953231145683,0.6575691289959459,0.14873190080844717,train
0.14149552771291934,0.14587085366503205,0.1682167611898263,0.14873190080844717,0.27378952100115994,0.11609707244504996,0.07121302557537745,0.5593144049660762,0.6629818815904018,0.15479721621269643,train
0.1468908957183303,0.14963753014425007,0.1742619549164458,0.15479721621269643,0.20448867035458212,0.12016863419111934,0.07526436466550745,0.5594231804873191,0.722344241677438,0.168897276472823,train
0.15323930436914052,0.161387151418667,0.18039267446587393,0.168897276472823,0.25208010649245705,0.12913901197777045,0.07988673143989544,0.6135870833722358,0.8257292412255786,0.17844060919382648,train
0.15806132537054568,0.1744989413113499,0.1861610154839186,0.17844060919382648,0.28302200201832745,0.1384383856037149,0.0844696574169641,0.5811200268186862,0.9560499840174125,0.1714004507369174,train
0.17713395984222552,0.1796654633297592,0.19333735855150314,0.1714004507369174,0.3248165604050557,0.14445687951477104,0.08718019197886717,0.4717906210649439,0.8786745703725065,0.16404734184659892,train
0.16600008299059882,0.17234631191333938,0.17828080543278169,0.16404734184659892,0.4227460753394779,0.14767348734012153,0.08976702816357962,0.46919058411435355,0.8416794215221821,0.16774339437910618,train
0.1510241996111636,0.1602911574898045,0.17499569480135135,0.16774339437910618,0.3161994418294664,0.15039249346568595,0.09231462303721738,0.5425133909214576,0.8125848179435822,0.1641645756296472,train
0.1428697776136399,0.15659238321136504,0.17241453595318856,0.1641645756296472,0.3351591470892564,0.14939851343407728,0.09508322500187749,0.49399209561950447,0.7865806335562595,0.17834275086864598,train
0.16799945707400005,0.17342257646927728,0.19218361255234273,0.17834275086864598,0.255504465594263,0.1493779608522896,0.09926497061680883,0.6126182793671638,0.883468089242609,0.17478355283601527,train
0.17164533680932298,0.17737563709192383,0.1974435767302093,0.17478355283601527,0.1700263292327059,0.1500884929655215,0.10417106769105544,0.4945297915315602,0.8146791452202754,0.18669345058019687,train
0.17487990857264618,0.17933290385020428,0.2043072298899159,0.18669345058019687,0.19500677333119354,0.15484471581178305,0.10890257372790979,0.5960655611124747,0.8148819351426794,0.1820388647158933,train
0.17876086852454115,0.18201379666824247,0.20303600227946128,0.1820388647158933,0.17247755703155088,0.15784710546793645,0.11349248172353521,0.4877787846847643,0.8508683211844932,0.18602830827972178,train
0.17309588682469762,0.17876517460395747,0.20201921385636068,0.18602830827972178,0.11910457609373136,0.1624390106803565,0.11744844272094501,0.5437011961920467,0.8400242729351101,0.18180421320557633,train
0.18824818830342066,0.1885696870887268,0.20426791975215441,0.18180421320557633,0.2308276139295773,0.1631660003120876,0.12114997084745227,0.49052516943135566,0.7776354052063466,0.18450285886107137,train
0.17382118656922801,0.1777474794596272,0.197599990542221,0.18450285886107137,0.19868770381644818,0.16520728634095827,0.1254939562582319,0.5353233786005481,0.7654888775824683,0.18477675180504466,train
0.1750561348704302,0.18700415828616457,0.20256677961392178,0.18477675180504466,0.25137070195017247,0.16480473389316164,0.12886897611936987,0.5195595588161016,0.7419620978675848,0.1841707169140145,train
0.1799176248543352,0.18252282725904823,0.20420949805910305,0.1841707169140145,0.3024079633215363,0.16525247369026463,0.1315577666806248,0.5138682965817686,0.6642845356848524,0.19181691026195374,train
0.17697711149348477,0.18487101217330304,0.2056562414172718,0.19181691026195374,0.11651841832430775,0.16646821813977186,0.13517689684479417,0.567283551080713,0.6524585708826488,0.19473070934041775,train
0.18285764634588714,0.18700409456800005,0.209019484384111,0.19473070934041775,0.13402762640037758,0.16918309056937508,0.1385168307947633,0.5364202488749347,0.7402764287582335,0.19821179239417636,train
0.19052210211375414,0.19240552388353616,0.215609251300944,0.19821179239417636,0.17708357557266652,0.1720622935103775,0.14157551957012304,0.5399452555816454,0.8454401114876389,0.19273614084535368,train
0.18999289103798073,0.1912704529093785,0.21263709601119207,0.19273614084535368,0.13381705387053522,0.1737339550060072,0.14400207701020407,0.4831248051663928,0.7601503970382157,0.21068848359573183,train
0.18795418277016712,0.20326673475289125,0.21742773491841805,0.21068848359573183,0.2607994447427271,0.17930331834374913,0.14708412934402737,0.6324190928302609,0.8746926164952051,0.21452151325759578,train
0.20147953673641578,0.20688724505815603,0.22542533799290432,0.21452151325759578,0.1545012050421899,0.18407182637987618,0.14960001942928403,0.5415848946903019,0.838005234981809,0.23511394608668484,train
0.2051842419268614,0.2303906084215589,0.23459604740942908,0.23511394608668484,0.28753500065548365,0.19255326906294623,0.1527251979842652,0.6448842370619938,0.9401385390654862,0.25242113514185666,train
0.23607685670005268,0.24831674783655622,0.262128003701829,0.25242113514185666,0.33593397222333665,0.20393852369942223,0.1571929798247964,0.6213377799998621,0.9510974766427004,0.21929314896072744,train
0.23884069395591595,0.24105628285623748,0.2413812942994148,0.21929314896072744,0.425403786881178,0.20951612867397118,0.16023943907903282,0.3245516877767215,0.7243703913989352,0.22496427190095075,train
0.22984331144269748,0.23467634419032068,0.2389173649294548,0.22496427190095075,0.42152863901402987,0.2125143846341636,0.1633948110605088,0.5525354930054676,0.72985077072877,0.23315843508105688,train
0.2073601142880706,0.230527706686245,0.23571066580200084,0.23315843508105688,0.2647819232682901,0.21642858262744735,0.16719938904734166,0.567564864222433,0.7803606515047155,0.25093492715686255,train
0.2430551967066738,0.24524438499183454,0.2594491963402251,0.25093492715686255,0.3328091167683454,0.21975136591447675,0.17120239160609763,0.6244557328123913,0.8172078372013397,0.2499766390840265,train
0.2502882393472217,0.24954967321199073,0.27190497067485775,0.2499766390840265,0.2024217885325369,0.2192379634516245,0.1753488180123881,0.5121857486031954,0.8109847312154331,0.25025040939851956,train
0.24295710727341385,0.24573352902056556,0.2682483555520683,0.25025040939851956,0.15748090855913444,0.22573972634095707,0.17885358507938376,0.519390098724745,0.8151347030634227,0.24631970535569542,train
0.24928862191593365,0.2518198311092106,0.2602899781607827,0.24631970535569542,0.5859234308193852,0.23022487660161006,0.182398269682012,0.49478732966730055,0.7742036053416947,0.2642134312145494,train
0.2428199139554797,0.2574950519171827,0.2720222806299373,0.2642134312145494,0.2561862708243838,0.23674716631761517,0.18670968811809996,0.6230929319337457,0.8086830986265267,0.27919335799493933,train
0.26763590444447055,0.282779416479888,0.29376621011970183,0.27919335799493933,0.45221907414018553,0.24268211063553946,0.19208008773580854,0.6036973681610461,0.830977797866308,0.26654063217459106,train
0.26959613405235977,0.2757538589053703,0.286433532015522,0.26654063217459106,0.4023041847968167,0.24616094416448808,0.1966039556411432,0.4467406374549971,0.7953991850662925,0.2758883708747137,train
0.26116729362271157,0.2683367872232171,0.28457589649657666,0.2758883708747137,0.2614945385305564,0.2515455274295033,0.20162818914559444,0.5712195990462738,0.7778866792655008,0.25396614396259515,train
0.268439667813623,0.268963128247673,0.27567891593666094,0.25396614396259515,0.43458924684799244,0.25315146187159654,0.2054769685506318,0.3941208466720249,0.6736987240547047,0.2699041135568608,train
0.24656375067835695,0.26279841129791137,0.2722763600660624,0.2699041135568608,0.24392195425618446,0.2543466408617585,0.20978298733362766,0.61054613558445,0.6617854766686135,0.2758100106368812,train
0.25995180796909384,0.27025454217926415,0.28932736537075465,0.2758100106368812,0.2683964109650023,0.2536360572382964,0.21425400152754404,0.5513853932959545,0.629824060921098,0.2744605958370235,train
0.2698311337265788,0.27295509870797896,0.29697290845712876,0.2744605958370235,0.19304517777406943,0.2552994384644466,0.21845864410599414,0.5101744231413242,0.7847929856738578,0.2744605958370235,train
0.27518247070290386,0.27904137699872567,0.2964449743988684,0.2744605958370235,0.20148954509944822,0.25499957166024334,0.2229652344738834,0.5177875167049564,0.7696745943259009,0.2935083264190745,train
0.27939696760091565,0.2894331077180675,0.30862712410509796,0.2935083264190745,0.21328058457387555,0.26330437288693365,0.22753222860037603,0.625454164123047,0.7975524779578625,0.29123980366529706,train
0.29000158334936105,0.2949909460754092,0.31324186407531096,0.29123980366529706,0.1973568036521045,0.2677853765740682,0.2317627604360123,0.5052988456830507,0.7352380221440943,0.3082144828849714,train
0.29256947158144914,0.30062714110733746,0.3213176245343612,0.3082144828849714,0.20928481749060407,0.2745910884533349,0.23579379588380156,0.6115273807943495,0.7879806533863783,0.31142179562423683,train
0.30889791411821715,0.30800507636865526,0.32587381090575096,0.31142179562423683,0.2311363173471132,0.28235382177415336,0.23904731171643823,0.5350962484713524,0.794967954134487,0.3127320303051782,train
0.30162564090831684,0.3053631960279448,0.3261280339777872,0.3127320303051782,0.14070870433751298,0.2903917356214264,0.24419987911742191,0.5248281118635333,0.8209899574096406,0.30927056796824787,train
0.3167582414382037,0.3364793117592423,0.33044936967049454,0.30927056796824787,0.3998151357183398,0.2937021822083601,0.24884884180365863,0.49921969932070215,0.754165884936582,0.32163002538675506,train
0.29774440182420087,0.3153437706897515,0.31965565088048264,0.32163002538675506,0.3470186737457199,0.30008485344583,0.2537274943042367,0.5843928194462139,0.7462430836947709,0.32685152733791273,train
0.33028362813975004,0.33094108044996595,0.34008952485561317,0.32685152733791273,0.301553406841205,0.3039990771942287,0.2579138179594228,0.5454681972910459,0.8471598990116069,0.3174448651725655,train
0.31124999747372334,0.3165178400351919,0.33551371033091015,0.3174448651725655,0.19263732127209315,0.30526406542365825,0.26163426684905033,0.46826071690140114,0.7541999140348125,0.3159195383833952,train
0.31458238538407785,0.314502182518986,0.3350053316779622,0.3159195383833952,0.14563978144411355,0.30593351812842995,0.26525550683383925,0.5096565000413925,0.9189669458308368,0.3317991363450971,train
0.31011325300149567,0.32508961984051277,0.33674575420795805,0.3317991363450971,0.14086407824302777,0.3106650546969427,0.2699691605423743,0.6026077969661583,0.9188385509535304,0.3211802204534691,train
0.331714522219892,0.3309606037532937,0.34206442543314786,0.3211802204534691,0.17437986517736004,0.3105705849350413,0.27311052115101764,0.4622376349490386,0.8075127115981245,0.3233118273926299,train
0.31226942237215244,0.3209799312259053,0.3409694157614369,0.3233118273926299,0.13750002874928352,0.3098271635399259,0.2755433776228524,0.529094475774187,0.8252728317014255,0.2886780738244186,train
0.314660847674152,0.3139543245982154,0.3050488768639067,0.2886780738244186,0.4135003057646019,0.3037854513926773,0.27676411848088556,0.33458985971680166,0.6088780184558896,0.28687891540601523,train
0.26753796305442107,0.2818009649373615,0.28264007162505644,0.28687891540601523,0.3839445090274028,0.297686228073584,0.2773701779783476,0.5078169163321863,0.5163972657262926,0.30404912733183026,train
0.2888843975221999,0.29694807679382806,0.3165466154797608,0.30404912733183026,0.21981855496645786,0.2918580644625418,0.28013193993160823,0.6131779344618637,0.6038425864243416,0.29186570453211585,train
0.294039662411612,0.29416913693508584,0.31472801382081916,0.29186570453211585,0.17487154181257458,0.28570131709404656,0.2813429837294861,0.45166862049435863,0.4753870942333467,0.3058482244354936,train
0.28919795027154976,0.29949211796277564,0.3183650307539948,0.3058482244354936,0.1408926997519384,0.2820335440412951,0.2829994025454601,0.5949374208585638,0.5255017768763992,0.3148440165275109,train
0.29262827984435374,0.30784845528592786,0.3187952177315865,0.3148440165275109,0.3141570927293445,0.28752901595403824,0.285226294541555,0.5664891405863017,0.5568289626317658,0.39361579889550086,train
0.3608233044082169,0.3870479936347989,0.3739959006002671,0.39361579889550086,0.8666718117236256,0.3099463067020186,0.29179695555657126,0.9391454760467328,0.7684573566776755,0.41456005570321514,train
0.4024966345705256,0.42792928871139113,0.4292746004953124,0.41456005570321514,0.6975350492098291,0.3331562368699217,0.29847219808053593,0.6192033084119611,0.78192317627363,0.42025110593396703,train
0.4098083940880585,0.4212953525262041,0.4331464680925292,0.42025110593396703,0.35234023000960096,0.36012023260345805,0.3055863610591951,0.5446672895909975,0.7826311624052971,0.423360560348052,train
0.41172945090146945,0.41818379095738467,0.43713553254056403,0.423360560348052,0.22125678578921637,0.3848006253084376,0.3119359439796102,0.5323765531540233,0.8213498094078866,0.45339859020244416,train
0.41978576931175254,0.4496521830611092,0.44417492280045656,0.45339859020244416,0.42736231584806167,0.41390038971030363,0.3197650724207255,0.6582118943210963,0.8631998658210531,0.4331412424279362,train
0.44334031763945686,0.44548351830023714,0.44960203285939815,0.4331412424279362,0.41616108389654244,0.4222016753637935,0.32640488415899727,0.42627936287045454,0.7765913285910676,0.4457973405589894,train
0.43858821027167866,0.44626784612582504,0.44731020036105007,0.4457973405589894,0.4528528361232064,0.42876225005827906,0.33393347811999885,0.5762887480739471,0.8267885865777402,0.4195253233555449,train
0.43363958417402654,0.43613185754737827,0.4403167895351996,0.4195253233555449,0.3902402187909917,0.4286098184100202,0.33933178890632043,0.3980882246218741,0.745268916114165,0.44801092530564796,train
0.42207304749947067,0.44234655852892146,0.4496410795898923,0.44801092530564796,0.33324150599224506,0.4337869828562043,0.34601296868190057,0.6515503342022202,0.8814700986717205,0.4636840152227332,train
0.45296248184301674,0.4640495907401412,0.47808457400611515,0.4636840152227332,0.4469200062047342,0.43594716737357475,0.3540771392547305,0.5890180018696175,0.9005582225245481,0.46288066949809964,train
0.45610435612553984,0.4558740946067633,0.47116950655535983,0.46288066949809964,0.33315768585900685,0.44219315621562194,0.3621811225483864,0.5141999910644003,0.8834001443012399,0.460529801048384,train
0.4657856107651373,0.4644024877668722,0.4783588682375356,0.460529801048384,0.21559586020539506,0.44528732422415696,0.3692798101280459,0.5072798054243183,0.9171738158637288,0.46801381690879046,train
0.45235387091236584,0.46371641605327774,0.47871157951154364,0.46801381690879046,0.18000296948154948,0.45547106411217575,0.3773767606863032,0.5513264925830786,0.9117775229164439,0.4691499177278818,train
0.46515715822789044,0.47283265942441055,0.4912680768348886,0.4691499177278818,0.2819783391398368,0.4599107565948145,0.38541881533497846,0.5228367799801853,0.904881499862851,0.48927028837303305,train
0.46333096988360306,0.4824785124991876,0.49222798673878,0.48927028837303305,0.2343674812637725,0.4652844840788479,0.39648021601425476,0.6070980394846779,0.8358710358777316,0.5370338577542177,train
0.4909212150917041,0.5332559617544684,0.5197899164673182,0.5370338577542177,0.7739534558044292,0.4808584218469566,0.4102746898199374,0.7251985884763963,0.8719552066574424,0.5486906482513159,train
0.5650321149086639,0.5639773587366586,0.5565196056308414,0.5486906482513159,0.7940978870937695,0.49937430201626176,0.4237651330645439,0.5659258990504843,0.87882667826648,0.540599677778778,train
0.5336128499028143,0.5357068621963497,0.5495852684589331,0.540599677778778,0.45053244950795285,0.5146190636592719,0.43748124934962007,0.48476960004541036,0.8435734842738791,0.5539020945850992,train
0.5452576177824535,0.5499205457760474,0.5654915682126133,0.5539020945850992,0.32665958113955,0.5324190417738631,0.45115986222073423,0.5725214958340286,0.8210498499289908,0.5420492808639394,train
0.5528178685187888,0.5537826786005947,0.5556968881130476,0.5420492808639394,0.3075700568929154,0.5435038887487204,0.46368880543481417,0.4696723742109734,0.8557896818110207,0.5404623327609808,train
0.5439417423846244,0.545607219488302,0.5615344251475757,0.5404623327609808,0.3895441028064156,0.5442239502545104,0.4717864694099797,0.5112675394149484,0.8306462010323449,0.5736302961526474,train
0.5562542826533108,0.5813475027990631,0.5726806235811488,0.5736302961526474,0.4868385780118835,0.5494618710170317,0.48055819402411515,0.654279221531871,0.9922126252175735,0.6139101562471261,train
0.5969427112020489,0.6111475935314576,0.6081763219271513,0.6139101562471261,0.29835929755661755,0.5648588196347081,0.4912372742441645,0.6781090238645842,0.9999999999999999,0.5921244159464434,train
0.6348816383366733,0.6360851451834366,0.5805162157312471,0.5921244159464434,0.42145964073362036,0.5728864185584147,0.500543540846555,0.43439776791979473,0.8884143294141776,0.5096846018821664,train
0.5509918295846499,0.5644088844442101,0.5295847504637589,0.5096846018821664,0.5683508465450133,0.5660890642139728,0.503647360848886,0.1955546340690627,0.6390285524364948,0.5103112385258661,train
